,Título,Género,Enlace,Tiene Letra,Tiene Partitura,Tiene Video,Tiene Audio,Downloaded
2115,Esta intriga de amor,Vals,https://www.todotango.com/musica/tema/6335/Esta-intriga-de-amor/,True,False,False,False,True
2131,Estampa federal,Vals,https://www.todotango.com/musica/tema/2650/Estampa-federal/,True,False,False,False,True
2150,Estoy,Vals,https://www.todotango.com/musica/tema/8912/Estoy/,True,False,False,False,True
2152,Estrella fugaz,Vals,https://www.todotango.com/musica/tema/3789/Estrella-fugaz/,True,False,False,False,True
2162,Fabiana Beatriz,Vals,https://www.todotango.com/musica/tema/8736/Fabiana-Beatriz/,True,False,False,False,True
2194,Felisa Tolosa,Vals,https://www.todotango.com/musica/tema/4962/Felisa-Tolosa/,True,True,False,False,True
2195,Feliz cumpleaños mama,Vals,https://www.todotango.com/musica/tema/2867/Feliz-cumpleanos-mama/,True,False,False,False,True
2207,Fileteando,Vals,https://www.todotango.com/musica/tema/9147/Fileteando/,True,False,False,False,True
2220,Flor de lino,Vals,https://www.todotango.com/musica/tema/140/Flor-de-lino/,True,True,True,True,True
2225,Flor de oliva,Vals,https://www.todotango.com/musica/tema/4938/Flor-de-oliva/,True,True,False,False,True
2235,Flores del alma,Vals,https://www.todotango.com/musica/tema/4451/Flores-del-alma/,True,False,False,True,True
2237,Flores para mamá,Vals,https://www.todotango.com/musica/tema/8664/Flores-para-mama/,True,False,False,False,True
2250,Francia,Vals,https://www.todotango.com/musica/tema/3532/Francia/,True,True,False,False,True
2256,Frente a la facultad,Vals,https://www.todotango.com/musica/tema/2916/Frente-a-la-facultad/,True,False,False,False,True
2262,Frívola,Vals,https://www.todotango.com/musica/tema/4488/Frivola/,True,True,False,False,True
2265,Fue cosa de Dios,Vals,https://www.todotango.com/musica/tema/8445/Fue-cosa-de-Dios/,True,False,False,False,True
2326,Gota de lluvia,Vals,https://www.todotango.com/musica/tema/279/Gota-de-lluvia/,True,True,True,True,True
2342,Gris [b],Vals,https://www.todotango.com/musica/tema/7538/Gris-[b]/,True,True,False,False,True
2345,Gualeguaychú,Vals,https://www.todotango.com/musica/tema/7254/Gualeguaychu/,True,False,False,False,True
2370,Ha vuelto Dios,Vals,https://www.todotango.com/musica/tema/3853/Ha-vuelto-Dios/,True,False,False,False,True
2372,Hablame de amores Mariú,Vals,https://www.todotango.com/musica/tema/3249/Hablame-de-amores-Mariu/,True,True,False,True,True
2393,Has llegado,Vals,https://www.todotango.com/musica/tema/6665/Has-llegado/,True,True,False,False,True
2415,Hermana,Vals,https://www.todotango.com/musica/tema/2863/Hermana/,True,False,False,False,True
2443,Hojas de calendario,Vals,https://www.todotango.com/musica/tema/7161/Hojas-de-calendario/,True,True,False,False,True
2449,Hombres y mujeres,Vals,https://www.todotango.com/musica/tema/8604/Hombres-y-mujeres/,True,False,False,False,True
2460,Horas de pasión,Vals,https://www.todotango.com/musica/tema/5287/Horas-de-pasion/,True,True,False,False,True
2461,Horas felices,Vals,https://www.todotango.com/musica/tema/6590/Horas-felices/,True,False,False,False,True
2469,Hoy la he visto pasar a María,Vals,https://www.todotango.com/musica/tema/4066/Hoy-la-he-visto-pasar-a-Maria/,True,False,False,False,True
2484,Ibis,Vals,https://www.todotango.com/musica/tema/2655/Ibis/,True,True,False,False,True
2487,Idilio trunco,Vals,https://www.todotango.com/musica/tema/6673/Idilio-trunco/,True,True,False,False,True
2493,Igualito que el tango,Vals,https://www.todotango.com/musica/tema/4677/Igualito-que-el-tango/,True,False,False,False,True
2496,Ilusión azul,Vals,https://www.todotango.com/musica/tema/4963/Ilusion-azul/,True,True,False,False,True
2497,Ilusión de mi vida,Vals,https://www.todotango.com/musica/tema/3824/Ilusion-de-mi-vida/,True,True,False,True,True
2498,Ilusión de pierrot,Vals,https://www.todotango.com/musica/tema/4815/Ilusion-de-pierrot/,True,False,False,False,True
2500,Ilusión marina,Vals,https://www.todotango.com/musica/tema/1499/Ilusion-marina/,True,True,False,True,True
2501,Imaginación,Vals,https://www.todotango.com/musica/tema/4302/Imaginacion/,True,True,False,False,True
2507,Incomparable,Vals,https://www.todotango.com/musica/tema/3730/Incomparable/,True,False,False,False,True
2511,Inés,Vals,https://www.todotango.com/musica/tema/6575/Ines/,True,False,False,False,True
2525,Irene,Vals,https://www.todotango.com/musica/tema/2789/Irene/,True,False,False,False,True
2527,Isabelita,Vals,https://www.todotango.com/musica/tema/890/Isabelita/,True,False,False,False,True
2538,Jamás podré olvidarte,Vals,https://www.todotango.com/musica/tema/3449/Jamas-podre-olvidarte/,True,False,False,False,True
2540,Jamás vendrás a mí,Vals,https://www.todotango.com/musica/tema/4396/Jamas-vendras-a-mi/,True,True,False,False,True
2543,Jazmín,Vals,https://www.todotango.com/musica/tema/3455/Jazmin/,True,False,False,True,True
2545,Jazmín otoñal,Vals,https://www.todotango.com/musica/tema/6238/Jazmin-otonal/,True,False,False,False,True
2546,Jeannette (Juanita),Vals,https://www.todotango.com/musica/tema/2844/Jeannette-Juanita/,True,True,False,False,True
2582,Justito a las seis,Vals,https://www.todotango.com/musica/tema/6862/Justito-a-las-seis/,True,False,False,False,True
2614,La calesita [b],Vals,https://www.todotango.com/musica/tema/6728/La-calesita-[b]/,True,False,False,False,True
2621,La canción de Amalia,Vals,https://www.todotango.com/musica/tema/1147/La-cancion-de-Amalia/,True,False,False,False,True
2631,La canción sin fin,Vals,https://www.todotango.com/musica/tema/5301/La-cancion-sin-fin/,True,False,False,False,True
2641,La casita blanca,Vals,https://www.todotango.com/musica/tema/1950/La-casita-blanca/,True,False,False,False,True
2650,La chica del oeste,Vals,https://www.todotango.com/musica/tema/9320/La-chica-del-oeste/,True,False,False,False,True
2662,La corona del bosque,Vals,https://www.todotango.com/musica/tema/7765/La-corona-del-bosque/,True,True,False,False,True
2677,La desatada,Vals,https://www.todotango.com/musica/tema/6817/La-desatada/,True,False,False,False,True
2682,La divina dama,Vals,https://www.todotango.com/musica/tema/3006/La-divina-dama/,True,False,False,False,True
2697,La flor de los gauchos,Vals,https://www.todotango.com/musica/tema/4796/La-flor-de-los-gauchos/,True,True,False,False,True
2699,La flor que me diste,Vals,https://www.todotango.com/musica/tema/7743/La-flor-que-me-diste/,True,True,False,False,True
2710,La guitarrera de San Nicolás,Vals,https://www.todotango.com/musica/tema/1150/La-guitarrera-de-San-Nicolas/,True,False,False,False,True
2719,La lágrima gris,Vals,https://www.todotango.com/musica/tema/7072/La-lagrima-gris/,True,False,False,False,True
2736,La mar del ángel,Vals,https://www.todotango.com/musica/tema/3706/La-mar-del-angel/,True,False,False,False,True
2738,La Marilyn,Vals,https://www.todotango.com/musica/tema/3035/La-Marilyn/,True,False,False,False,True
2771,La montonera,Vals,https://www.todotango.com/musica/tema/900/La-montonera/,True,True,False,True,True
